"Company ID","Name","Company Domain Name","Website URL","Phone Number","Vertical","Size ","New Tier","Source","LinkedIn Company Page","Lead Status","Lifecycle Stage","Subscription status","Company owner"
"859855859","Alice in Beautyland","aliceinbeautyland.com","aliceinbeautyland.com","","","","","","https://www.linkedin.com/company/alice-in-beautyland","Qualified","Customer","Canceled","Guillermo Oller"
"3411719427","beeasy.es","beeasy.es","beeasy.es","","","","","","","Discarded","","Lead","Guillermo Oller"
"2414132113","reflectshades.com","reflectshades.com","reflectshades.com","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"945042033","lacomet.com","lacomet.com","lacomet.com","","","","","","","Discarded","Customer","Canceled","Guillermo Oller"
"3431801913","Ruben Lozano","rubenlozano.me","rubenlozano.me","","","","","","https://www.linkedin.com/company/ruben-lozano-me","","","",""
"2084606172","Secury Zone","securyzone.es","securyzone.es","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"3003858387","San Rafael 1940","","","","","","","","","Qualified","Customer","Past due","Guillermo Oller"
"3863694158","CELERITAS","celeritastransporte.com","celeritastransporte.com","34 916 74 62 97","","","","","https://www.linkedin.com/company/celeritas","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"1853553969","mariapascual.com","mariapascual.com","mariapascual.com","","","","","","","","Customer","Active",""
"789007140","kuikmeal","kuikmeal.com","kuikmeal.com","","","","","","https://www.linkedin.com/company/kuikmeal","Qualified","Customer","Canceled","Guillermo Oller"
"2428756091","Farmacias.com","farmacias.com","farmacias.com","34 601 65 59 51","","","","","https://www.linkedin.com/company/farmacias.com","","Opportunity","Trial","Guillermo Oller"
"3706075390","Saint-Gobain","saint-gobain.com","saint-gobain.com","0033 147623000","Automotive","","Tier 2","Outbound","https://www.linkedin.com/company/saint-gobain","Nurturing","Lead","Lead","Guillermo Oller"
"3431803561","Namerific LLC","doe.com","doe.com","8089716922","","","","","https://www.linkedin.com/company/namerific","","","",""
"3351685973","Kriim Natural Cosmetics","kriim.com","kriim.com","","","","Tier 3","","https://www.linkedin.com/company/kriim-natural-cosmetics","","Opportunity","Lead","Guillermo Oller"
"2829385308","egstore.es","egstore.es","egstore.es","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"1053862626","tresfarma.es","tresfarma.es","tresfarma.es","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"801933234","Foodinthebox","foodinthebox.com","foodinthebox.com","91 721 92 77","","","","","https://www.linkedin.com/company/foodinthebox","","Customer","Active","Guillermo Oller"
"2621402152","rubiuscorp.com","rubiuscorp.com","rubiuscorp.com","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"808025926","2capitanes.es","2capitanes.es","2capitanes.es","","","","","","","","Customer","Canceled","Guillermo Oller"
"2243935443","Printsome","printsome.com","printsome.com","44 20 3598 2599","","","","","https://www.linkedin.com/company/printsome","Qualified","Customer","Past due","Guillermo Oller"
"2598286348","uno51.com","uno51.com","uno51.com","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"3407730501","David Williams-Ellis","dwe.com","dwe.com"," +44 1608 683900","","","","","","","","Lead",""
"2560163264","Shoe terapia","shoeterapia.com","shoeterapia.com","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"1744842445","Andreu Xarcuteria i Tastets","andreu.shop","andreu.shop"," +34 937 20 50 99","","","","","https://www.linkedin.com/company/andreu-xarcuteria-i-tastets","","Customer","Active",""
"2606420856","willyrex.com","willyrex.com","willyrex.com","","","","","","","Qualified","Customer","Past due","Pia Alva (Deactivated User)"
"791270598","Skunkfunk","skunkfunk.com","skunkfunk.com","","","","","","https://www.linkedin.com/company/skunkfunk","Qualified","Customer","Active","Guillermo Oller"
"791271631","Enspirar","enspirar.es","enspirar.es"," +34937127018","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"3704353693","Farmacia Barata","farmaciabarata.es","farmaciabarata.es","","Pharma","","","Outbound","https://www.linkedin.com/company/farmaciabarata-es","Nurturing","Lead","Lead","Guillermo Oller"
"3419983987","Comansi","comansi.es","comansi.es","933 364 653","","","","","","","","","Guillermo Oller"
"3705563966","Camper","camper.com","camper.com","0034 971 88 81 01","","","","Outbound","https://www.linkedin.com/company/camper","Nurturing","Lead","Lead","Guillermo Oller"
"869853077","Laboratoires Grand Fontaine","grandfontaine.eu","grandfontaine.eu","","","","","","https://www.linkedin.com/company/laboratoires-grand-fontaine","Qualified","Customer","Active","Guillermo Oller"
"2415888473","All Swim","all-swim.com","all-swim.com"," +34 620 15 58 80","","","","","https://www.linkedin.com/company/all-swim","Qualified","Customer","Canceled","Guillermo Oller"
"800193025","onefootshop","onefootshop.com","onefootshop.com","34625135619","","","","","","Qualified","Customer","Active","Guillermo Oller"
"3396328363","Hannun","hannun.com","hannun.com","0034 667340333","","","","Outbound","https://www.linkedin.com/company/hannun","Nurturing","Opportunity","Lead","Guillermo Oller"
"1662930058","Foodinthebox","foodinthebox.es","foodinthebox.es","91 721 92 77","","","","","https://www.linkedin.com/company/foodinthebox","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"3856148389","gexterno.es","gexterno.es","gexterno.es","","","","","","","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"3831196831","aleyole.com","aleyole.com","aleyole.com","","","","","","","Contacted","","Lead","Guillermo Oller"
"3920957725","sulion.es","sulion.es","sulion.es"," +34 916 77 45 40","","","","","https://www.linkedin.com/company/sulion","Contacted","Lead","Lead","Carlos Falcón"
"3922743400","El Recien nacido","elreciennacido.com","elreciennacido.com"," +34 911 83 57 39","","","","","https://www.linkedin.com/company/el-recien-nacido","Nurturing","Lead","Lead","Carlos Falcón"
"3959325308","Basoa","basoa.me","basoa.me"," +34 945 56 37 36","Fashion & Footwear","","","","https://www.linkedin.com/company/basoa","On prospection","","Lead","Carlos Falcón"
"1770403732","Autentics Atmosfera Sport","autentics.es","autentics.es","","","","","","","","Customer","Active","Pia Alva (Deactivated User)"
"3380428032","DABA","daba.es","daba.es","","","","","","https://www.linkedin.com/company/daba-s-a-","","Lead","Lead","Ramon Cuñat"
"3384391868","Massana","massana.es","massana.es"," +34 937569270","","","","","https://www.linkedin.com/company/centrotextilmassana","","Lead","Lead","Ramon Cuñat"
"3907013684","Tam Tam Percusion","tamtampercusion.com","tamtampercusion.com"," +34 954 22 59 97","","","","","","","Lead","Lead","Ramon Cuñat"
"3384358031","almaceneshermosilla.com","almaceneshermosilla.com","almaceneshermosilla.com","","","","","","","","Lead","Lead","Ramon Cuñat"
"3365749995","lacasadelasgorras.com","lacasadelasgorras.com","lacasadelasgorras.com","","","","","","","","Lead","Lead","Ramon Cuñat"
"3384927333","SprayPlanet","sprayplanet.es","sprayplanet.es","","","","","","","","Lead","Lead","Ramon Cuñat"
"3898692630","upcotm.com","upcotm.com","upcotm.com","","","","Tier 3","","","Nurturing","","Lead","Guillermo Oller"
"3888637574","greenduu.com","greenduu.com","greenduu.com","","","","Tier 3","","","Discarded","","Lead","Guillermo Oller"
"3702611367","Avarcas Menorquinas","avarcas.com","avarcas.com","0034 679578162","","< 1000","","Outbound","https://www.linkedin.com/company/avarcas-menorquinas","On prospection","Lead","Lead","Ramon Cuñat"
"3954239095","alfasz.me","alfasz.me","alfasz.me","","","","","","","New","","Trial",""
"3963628486","DAMM SA","damm.es","damm.es"," +34 932909200","","","","","https://www.linkedin.com/company/damm","","","Lead",""
"3704121414","Tuandco.com","tuandco.com","tuandco.com","0034 617360827","","","","Outbound","https://www.linkedin.com/company/tuandco-s-l","Nurturing","Lead","Lead","Elia Fernandez"
"3960415627","Anna Mora & Brunella","annamora.es","www.annamora.es","0034 937883162","Fashion & Footwear","","","Outbound","","Nurturing","Lead","Lead","Carlos Falcón"
"3982346067","Francobordo","francobordo.com","francobordo.com"," +34 916545636","Sport","","","Outbound","https://www.linkedin.com/company/francobordo/","On prospection","Lead","Lead","Carlos Falcón"
"3960432491","Volcom","volcom.com","volcom.com","001 9496462175","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/volcom","On prospection","Lead","Lead","Carlos Falcón"
"4027467063","Sabaté Barcelona","sabatebarcelona.com","sabatebarcelona.com","","Consumer Goods","","","Outbound","https://www.linkedin.com/company/sabat-barcelona-impresi-n-gran-formato","Nurturing","Lead","Lead","Carlos Falcón"
"3960415630","Bq","bq.com","bq.com","0034 917875868","Consumer Electronics","","","Outbound","http://www.linkedin.com/company/5288822","On prospection","Lead","Lead","Carlos Falcón"
"4035707201","Vorwerk","vorwerk.es","vorwerk.es"," +34 956 587 023","Consumer Electronics","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/vorwerk-&-co--kg","On prospection","Lead","Lead","Carlos Falcón"
"3707554583","Parfois","parfois.com","parfois.com","0035 1252331377","Jewelry","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/parfois","On prospection","Lead","Lead","Carlos Falcón"
"4035812469","Levi's","levi.com","levi.com"," +1 415-501-6000","Fashion & Footwear","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/levi-strauss-&-co-","On prospection","Lead","Lead","Carlos Falcón"
"4027832079","freightol.com","freightol.com","freightol.com","","","","","","","Discarded","","Lead","Elia Fernandez"
"4035616952","etuyo","etuyo.com","etuyo.com","902102116","Fashion & Footwear","5K - 10K","Tier 2","Outbound","","Nurturing","Lead","Lead","Elia Fernandez"
"3960428497","Servei Estacio","serveiestacio.com","serveiestacio.com","0034 658547900","","","","Outbound","https://www.linkedin.com/company/servicio-estaci-n-s.a.","Nurturing","Lead","Lead","Elia Fernandez"
"3364413887","Alohas Sandals","alohassandals.com","alohassandals.com"," +34 935 25 42 77","","","","","https://www.linkedin.com/company/alohas-sandals","Qualified","Lead","Lead","Guillermo Oller"
"4041862158","Bodeboca","bodeboca.com","bodeboca.com","34 911 261 869","Wine","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/bodeboca","Nurturing","Lead","Lead","Elia Fernandez"
"3922736864","Termix","termix.net","termix.net"," +34 902 43 19 57","","","","","https://www.linkedin.com/company/termix","Contacted","Lead","Lead","Carlos Falcón"
"3982339788","Base Detallsport","base.net","base.net"," +34 947 244 351","Sport","","","Outbound","https://www.linkedin.com/company/base.detallsport-s.a./","On prospection","Lead","Lead","Carlos Falcón"
"3371575543","SERDYMA SOLUCIONES SL","serdyma.com","serdyma.com","34 916214007","","","","","","","","Lead","Guillermo Oller"
"3981120195","Etam","etam.es","etam.es"," +34 915 75 58 38","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/etam/","On prospection","Lead","Lead","Carlos Falcón"
"4027651652","Zococity","zococity.es","zococity.es","","Consumer Electronics","","","Outbound","","Nurturing","Lead","Lead","Carlos Falcón"
"1846568689","eccocar","eccocar.com","eccocar.com"," +34 902 848 548","","","","","https://www.linkedin.com/company/eccocar","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"791123320","forum sport","forumsport.es","forumsport.es","34 944 26 48 30","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/forum-sport-s-a-","Nurturing","Lead","Lead","Guillermo Oller"
"3839988510","Euncet","euncet.es","euncet.es"," +34 935 476 066","","","","","https://www.linkedin.com/company/euncet","Contacted","","Lead","Ezequiel Lacabanne (Deactivated User)"
"4069948663","Dikar S. Coop","dikar.es","dikar.es"," +34 943 76 55 48","","","","","https://www.linkedin.com/company/dikarscoop","","","Lead","Elia Fernandez"
"3955687174","TropicFeel","tropicfeel.com","tropicfeel.com","","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/tropicfeel","Nurturing","","Lead","Carlos Falcón"
"4027432296","Nidec Defense Group","nidec.es","nidec.es","933016776","Miscelania","","","Outbound","https://www.linkedin.com/company/nidecdefensegroup","Engaged","Lead","Lead","Elia Fernandez"
"3960257450","Vilebrequin","vilebrequin.com","vilebrequin.com","0044 1332408004","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/vilebrequin","Nurturing","Lead","Lead","Carlos Falcón"
"780854268","Padel Nuestro","padelnuestro.es","padelnuestro.es"," +34 968 897 293","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/sport-club-padel-nuestro-s-l","Contacted","Lead","Lead","Elia Fernandez"
"4093321914","jekyll.com","jekyll.com","jekyll.com","","","","","","","","","Lead",""
"3960456777","UNION SUIZA","unionsuiza.com","unionsuiza.com","0034 932184542","Jewelry","","","Outbound","https://www.linkedin.com/company/union-suiza-s-a-","Contacted","Lead","Lead","Carlos Falcón"
"4003144619","NOOTICA","nootica.es","nootica.es","","Sport","","Tier 2","Outbound","","On prospection","Lead","Lead","Elia Fernandez"
"3960434854","Farrutx","farrutx.com","www.farrutx.com"," +34 943 425 040","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/ff-farrutx","Nurturing","Lead","Lead","Elia Fernandez"
"2854027182","dellafuentefc.com","dellafuentefc.com","dellafuentefc.com","","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"3960310782","INJUSA","injusa.com","injusa.com","0034 965550862","Toy Store","","","Outbound","https://www.linkedin.com/company/industrial-juguetera-s.a.-injusa","Contacted","Lead","Lead","Carlos Falcón"
"3796684196","rainbow-go.com","rainbow-go.com","rainbow-go.com","","","","","","","","","Trial",""
"765389715","Smartfooding","smartfooding.com","smartfooding.com","","","","","","https://www.linkedin.com/company/smartfooding","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"791270615","Visionario","visionarioshop.com","visionarioshop.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"4036691862","AGAPEA","agapea.com","agapea.com","34 91 575 70 00","Consumer Goods","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/agapea","Contacted","Lead","Lead","Carlos Falcón"
"3982353184","Guapabox","guapabox.com","guapabox.com","","Cosmetics","","","Outbound","https://www.linkedin.com/company/guapabox/","On prospection","Lead","Lead","Elia Fernandez"
"3981125367","Joma","joma-sport.com","joma-sport.com"," +34 925 77 60 06","Sport","","","Outbound","https://www.linkedin.com/company/joma-sport/","Nurturing","Lead","Lead","Carlos Falcón"
"4084614018","Primor","primor.eu","primor.eu"," +34 954 674 386","Cosmetics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/perfumer%C3%ADas-primor","On prospection","Lead","Lead","Carlos Falcón"
"4081155185","Westwing","westwing.es","westwing.es","","Miscelania","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/westwing_es","Nurturing","Lead","Lead","Carlos Falcón"
"4035812519","PonteMASfuerte.com","pontemasfuerte.com","pontemasfuerte.com"," +34 937860907","Sport","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/pontemasfuerte","Nurturing","Lead","Lead","Elia Fernandez"
"3384339277","Material Estetica","materialestetica.com","materialestetica.com"," +34 972253661","","","","","https://www.linkedin.com/company/material-estetica","","Opportunity","Lead","Guillermo Oller"
"3837847438","Crowdence","crowdence.com","crowdence.com"," +34 668 89 64 20","","","","","https://www.linkedin.com/company/crowdence","","Lead","Lead","Ramon Cuñat"
"3982340486","Dosaes","dosaes.com","dosaes.com","","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/dosaes/","Nurturing","Lead","Lead","Elia Fernandez"
"3959956734","MIRTO","mirto.com","mirto.com","0034 914402956","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/mirto","Contacted","Lead","Lead","Carlos Falcón"
"976234260","Dos Farma","dosfarma.es","dosfarma.com","34618604900","Pharma","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/dosfarma","Nurturing","Lead","Lead","Carlos Falcón"
"3960368953","Munich","munichsport.com","munichsport.com","0034 935953265","Sport","","","Outbound","https://www.linkedin.com/company/world-news-inc","Nurturing","Lead","Lead","Carlos Falcón"
"3960276753","Paco Perfumerías","pacoperfumerias.com","www.pacoperfumerias.com","0034 961560862","Cosmetics","","","Outbound","https://www.linkedin.com/company/paco-perfumer-as","Nurturing","Lead","Lead","Carlos Falcón"
"4085219647","cereriaabella.com","cereriaabella.com","cereriaabella.com","","","","","","","On prospection","Lead","Lead","Elia Fernandez"
"4065260930","Vertbaudet","vertbaudet.com","vertbaudet.com"," +33 1 60 87 12 98","Fashion & Footwear","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/vertbaudet","On prospection","Lead","Lead","Carlos Falcón"
"4084481111","La Redoute","laredoute.com","laredoute.com"," +33 3 66 33 17 80","Fashion & Footwear","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/la-redoute","On prospection","Lead","Lead","Carlos Falcón"
"3960434855","Punto blanco","puntoblanco.com","puntoblanco.com","0034 900189189","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/industrias-valls-1-s.a.","Nurturing","Lead","Lead","Carlos Falcón"
"4034786872","Maxmovil.com","maxmovil.com","maxmovil.com"," +34 965 10 61 48","Consumer Electronics","","","Outbound","https://www.linkedin.com/company/maxmovil-com","Contacted","","Lead","Elia Fernandez"
"3920956582","The Phone House","phonehouse.es","phonehouse.es"," +34 955 491 006","","","","","https://www.linkedin.com/company/882118","Nurturing","Lead","Lead","Elia Fernandez"
"4013976823","Probike","probike.com","probike.com","","","","","","https://www.linkedin.com/company/probike---intemperie","On prospection","Lead","Lead","Carlos Falcón"
"3982340488","DIVAIN PARFUMS","divainparfums.es","divainparfums.es","","Cosmetics","","","Outbound","https://linkedin.com/company/divain-parfums","Nurturing","Lead","Lead","Elia Fernandez"
"3922742368","geralli.com","geralli.com","geralli.com"," +34937843535","","","","","https://www.linkedin.com/company/geralli-groupe","Contacted","Lead","Lead","Carlos Falcón"
"4035827869","Grupo R Queraltó","queralto.com","queralto.com"," +34 954997284","Pharma","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/grupo-queralt-","On prospection","Lead","Lead","Carlos Falcón"
"3960432494","Editorial Vicens Vives","shop.vicensvives.com","shop.vicensvives.com"," +34 932061764","Miscelania","","","Outbound","https://www.linkedin.com/company/editorial-vicens-vives","On prospection","Lead","Lead","Elia Fernandez"
"3978586632","Vidal&Vidal","vidal-vidal.com","vidal-vidal.com"," +34 971357228","","","","","https://www.linkedin.com/company/vidal&vidal","On prospection","Lead","Lead","Carlos Falcón"
"3920964179","Petit Bateau","petit-bateau.es","petit-bateau.es"," +34 914 35 47 22","","","","","","On prospection","Lead","Lead","Carlos Falcón"
"4059306476","SQA Murcia, S.L.","sqa.es","sqa.es"," +34 968 21 99 50","","","","","https://www.linkedin.com/company/sqa-murcia-s.l.","New","Lead","Trial",""
"3843818709","Pikolinos","pikolinos.com","pikolinos.com","34 965 68 12 34","","","","","https://www.linkedin.com/company/pikolinos","","Lead","Lead","Ramon Cuñat"
"4065245047","Nike, Inc","nike.com","nike.com"," +34 913 75 47 81","Sport","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/nike","Contacted","Lead","Lead","Carlos Falcón"
"4035566828","KENAY HOME","kenayhome.com","kenayhome.com","","Furniture","2K - 5K","Tier 2","Outbound","https://www.linkedin.com/company/kenay-home","On prospection","Lead","Lead","Carlos Falcón"
"943389929","eseoese","eseoese.com","eseoese.com"," +34 933 635 174","","","","","https://www.linkedin.com/company/ese-o-ese","Qualified","Customer","Active","Guillermo Oller"
"3981116970","Brava Fabrics","bravafabrics.com","bravafabrics.com","34699272688","Fashion & Footwear","","","Outbound","https://linkedin.com/company/brava-fabrics","Nurturing","Opportunity","Lead","Carlos Falcón"
"4121084800","Sandav Consultores, S.L.","sandav.es","sandav.es"," +34 915 33 43 89","","","","","https://www.linkedin.com/company/sandav-consultores-s.l.","","","Lead",""
"918685157","Totto","totto.com","totto.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/nalsani","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3407302901","FLAMINGO","Flamingosun.com","Flamingosun.com","","Fashion & Footwear","< 1000","Tier 3","","https://www.linkedin.com/company/flamingosunglasses","Discarded","Sales Qualified Lead","Lead","Guillermo Oller"
"3920964176","nutritienda","nutritienda.com","nutritienda.com"," +34 656938363","","","","Outbound","https://www.linkedin.com/company/nutritienda","Nurturing","Lead","Lead","Elia Fernandez"
"3920963025","nuvolas.eu","nuvolas.eu","nuvolas.eu"," +34936644209","","","","","","Nurturing","Lead","Lead","Carlos Falcón"
"3954554874","Codorníu Raventós","raventoscodorniu.com","raventoscodorniu.com"," +34 935 05 15 51","","","","","https://www.linkedin.com/company/codorniu","","","Lead","Joan Rovira"
"4081243824","DIA Group","diagroup.com","diagroup.com"," +34 979 724 800","Miscelania","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/dia-group","On prospection","Lead","Lead","Carlos Falcón"
"4112299597","clarel.eu","clarel.eu","clarel.eu","","","","","","","","","Lead","Carlos Falcón"
"4036641286","TomTom","tomtom.com","tomtom.com"," +19782879555","Consumer Electronics","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/tomtom","Nurturing","Lead","Lead","Elia Fernandez"
"4065284845","Maquillalia","maquillalia.com","maquillalia.com"," +34 902918347","Cosmetics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/maquillalia","Contacted","Lead","Lead","Carlos Falcón"
"3982341320","MediaMarkt","mediamarkt.es","mediamarkt.es","34 93 475 64 33","Consumer Electronics","> 20K","Tier 1","Outbound","https://linkedin.com/company/media-markt-iberia","On prospection","Lead","Lead","Guillermo Oller"
"4041842961","Epson España","epson.es","epson.es"," +34 935 821 500","Consumer Electronics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/epson-iberica","Nurturing","Lead","Lead","Elia Fernandez"
"3920963026","riverint.com","riverint.com","riverint.com","","","","","","https://www.linkedin.com/company/river-internantional-sa","Contacted","Lead","Lead","Elia Fernandez"
"3954306664","Blue Banana Brand","bluebananabrand.com","bluebananabrand.com"," +34 680 85 24 29","Fashion & Footwear","","","Inbound","https://www.linkedin.com/company/blue-banana-brand","Nurturing","Lead","Lead","Carlos Falcón"
"4045956214","Massimo Dutti","massimodutti.com","massimodutti.com","34 900 45 60 00","Fashion & Footwear","10K - 20K","Tier 1","Outbound","https://www.linkedin.com/company/massimo-dutti","Nurturing","Lead","Lead","Elia Fernandez"
"4041862317","Musikhaus Thomann","thomann.de","thomann.de"," +49 9546 92230","Consumer Electronics","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/musikhaus-thomann","Nurturing","Lead","Lead","Elia Fernandez"
"4041862218","SAMSUNG","samsung.com","samsung.com"," +82 31-200-1114","Consumer Electronics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/samsung-electronics","Contacted","Lead","Lead","Carlos Falcón"
"4035011040","Nvidia","nvidia.com","nvidia.com"," +1 408-486-2000","Consumer Electronics","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/nvidia","Nurturing","Lead","Lead","Elia Fernandez"
"3906926995","Best Kiteboarding","bestkiteboarding.com","bestkiteboarding.com"," +1 561-243-3737","Sport","","","","https://www.linkedin.com/company/1310551","Discarded","Lead","Trial","Guillermo Oller"
"2095818128","The Hundred Shoes","thehundredshoes.com","thehundredshoes.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"3922165506","mascotas1000.com","mascotas1000.com","mascotas1000.com","34937598707","","","","","","On prospection","Lead","Lead","Elia Fernandez"
"4003156263","Dormia","dormia.es","dormia.es","","Furniture","","","Outbound","","Nurturing","Lead","Lead","Elia Fernandez"
"3920956581","venenoenlapiel.com","venenoenlapiel.com","venenoenlapiel.com"," +34 933 10 23 30","","","","","","On prospection","Lead","Lead","Carlos Falcón"
"2383722079","StrawberryNet","strawberrynet.com","strawberrynet.com","852 2591 0300","","","","","https://www.linkedin.com/company/strawberrynet","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"3407599142","eComm360","ecomm360.es","ecomm360.es"," +34 933 903 137","","","","","https://www.linkedin.com/company/ecomm360-s-l","","","Trial",""
"4035210066","Uvinum","uvinum.com","uvinum.com","34 931 79 58 79","Food & drinks","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/uvinum","On prospection","Lead","Lead","Carlos Falcón"
"789815805","La Tienda del Apicultor","latiendadelapicultor.com","latiendadelapicultor.com","671818658","","","","","https://www.linkedin.com/company/la-tienda-del-apicultor","Qualified","Customer","Active","Guillermo Oller"
"3922165505","kartox","kartox.com","kartox.com"," +34938997800","","","","","https://www.linkedin.com/company/kartox","Engaged","Lead","Lead","Carlos Falcón"
"3982343456","MELLER","mellerbrand.com","mellerbrand.com","","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/mellerbrand/","On prospection","Lead","Lead","Elia Fernandez"
"3960367254","Equivalenza","equivalenza.com","equivalenza.com","0034 932635733","Cosmetics","","","Outbound","https://www.linkedin.com/company/equivalenza","Contacted","Lead","Lead","Carlos Falcón"
"834245370","Ametller Origen","ametllerorigen.cat","ametllerorigen.cat","","Food & drinks","","Tier 2","Outbound","https://www.linkedin.com/company/grup-ametller-origen","Contacted","Lead","Lead","Carlos Falcón"
"3707306981","D. Franklin","dfranklincreation.com","dfranklincreation.com","0034 965 06 36 18","","","","Outbound","https://www.linkedin.com/company/dfranklinofcl","On prospection","Lead","Lead","Elia Fernandez"
"4027652898","Cablepelado","cablepelado.es","cablepelado.es","","Consumer Electronics","","","Outbound","","On prospection","Lead","Lead","Elia Fernandez"
"3960367251","TUC TUC","tuctuc.com","tuctuc.com","0034 941252278","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/tuc-tuc","On prospection","Lead","Lead","Carlos Falcón"
"3906915572","SKI MARKET","skimarket.es","skimarket.es"," +34 915 766 884","Sport","","","","https://www.linkedin.com/company/594877","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"791258613","El Ganso","elganso.com","elganso.com"," +34 976 221 397","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/el-ganso","Qualified","Lead","Lead","Guillermo Oller"
